,state,District,YEAR,MURDER,ATTEMPT TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,KIDNAPPING AND ABDUCTION OF OTHERS,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,person,Male,Female,growthinpopulation,rural,urban,STPop,Personlit_rate,Mlit_Rate,Flit_Rate,Totalworkers,Mainworkers,Marginal workers,Nonworkers,Religion1,religion1 population,Religion2,Religion2 Population,religion3name,religion3poulation,inhabitadevillages,drinkingwater,electricity,primary school,Medical facility
1136,bihar,saharsa,2007.0,50,123,17,0,17,35,4,31,14,31,0,22,0,1508182,789432,718750,33.03,1383015,910.0,4642,39.08,51.66,25.27,589467,411566,177901,918715,1.Hindus,1289364,2.Muslims,217922,3.Christians,437,441.0,441.0,127.0,374.0,63
1137,bihar,samastipur,2007.0,78,205,54,0,54,98,29,69,55,11,7,42,25,3394793,1760692,1634101,25.63,3271338,928.0,3362,45.13,57.59,31.67,1071974,843356,228618,2322819,1.Hindus,3035755,2.Muslims,355897,3.Religion not stated,1432,1122.0,1122.0,674.0,878.0,195
1138,bihar,saran,2007.0,112,345,57,0,57,41,30,11,47,4,0,39,0,3248701,1652661,1596040,26.37,2950064,966.0,6667,51.8,67.3,35.82,860940,644618,216322,2387761,1.Hindus,2909213,2.Muslims,337767,3.Religion not stated,758,1566.0,1566.0,544.0,1213.0,342
1139,bihar,sitamarhi,2007.0,55,14,12,0,12,52,43,9,30,13,0,30,22,2682720,1417611,1265109,32.58,2529407,892.0,1786,38.46,49.36,26.13,855156,714136,141020,1827564,1.Hindus,2111476,2.Muslims,568992,3.Religion not stated,1237,802.0,802.0,302.0,709.0,216
1140,bihar,siwan,2007.0,80,61,17,0,17,75,21,54,32,9,2,45,0,2714349,1336283,1378066,24.78,2564860,1031.0,13822,51.65,67.26,36.88,730437,511578,218859,1983912,1.Hindus,2218632,2.Muslims,494176,3.Religion not stated,899,1438.0,1438.0,441.0,1119.0,254
1141,bihar,vaishali,2007.0,120,35,23,0,23,131,74,57,68,46,0,36,0,2718421,1415603,1302818,26.39,2531766,920.0,3068,50.49,63.23,36.58,782717,624452,158265,1935704,1.Hindus,2457636,2.Muslims,259158,3.Religion not stated,922,1414.0,1414.0,970.0,929.0,154
1142,chhattisgarh,bilaspur,2007.0,93,43,61,0,61,22,22,0,26,179,8,129,0,1998355,1013875,984480,17.59,1511661,971.0,397104,63.51,78.43,48.17,857577,630504,227073,1140778,1.Hindus,1904580,2.Muslims,45342,3.Others,19325,1579.0,1545.0,1494.0,1426.0,452
1143,chhattisgarh,durg,2007.0,76,47,119,0,119,35,22,13,14,200,13,101,0,2810436,1417893,1392543,16.88,1738127,982.0,348801,75.62,86.43,64.64,1162833,965624,197209,1647603,1.Hindus,2654202,2.Muslims,70398,3.Sikhs,23399,1776.0,1762.0,1737.0,1698.0,669
1144,chhattisgarh,raigarh,2007.0,62,30,55,0,55,7,7,0,7,86,12,33,0,1265529,634597,630932,18.68,1096073,994.0,447703,70.16,82.7,57.62,601564,430725,170839,663965,1.Hindus,1212180,2.Christians,36098,3.Muslims,12637,1433.0,1410.0,1385.0,1350.0,279
1145,chhattisgarh,raipur,2007.0,110,77,120,0,120,53,39,14,15,253,28,131,0,3016930,1523925,1493005,18.97,2099312,980.0,365273,68.51,81.97,54.81,1264663,961507,303156,1752267,1.Hindus,2881933,2.Muslims,77963,3.Christians,16857,2124.0,2101.0,1955.0,1987.0,696
1146,chhattisgarh,rajnandgaon,2007.0,44,25,54,0,54,16,11,5,8,78,6,59,0,1283224,634342,648882,17.7,1051577,1023.0,341688,77.21,87.17,67.55,649401,558996,90405,633823,1.Hindus,1215492,2.Buddhists,28020,3.Muslims,21035,1605.0,1595.0,1550.0,1484.0,343
1147,gujarat,amreli,2007.0,30,13,7,0,7,49,49,0,0,20,0,162,0,1393918,701593,692325,6.45,1080960,987.0,3256,66.09,76.44,55.78,600819,470043,130776,793099,1.Hindus,1307460,2.Muslims,83077,3.Jains,2309,615.0,614.0,615.0,614.0,383
1148,gujarat,anand,2007.0,26,7,10,0,10,59,53,6,0,22,2,170,0,1856872,972000,884872,13.03,1348901,910.0,22835,74.51,86.09,61.94,784711,617669,167042,1072161,1.Hindus,1616127,2.Muslims,199263,3.Christians,29461,350.0,350.0,350.0,350.0,301
1149,gujarat,bharuch,2007.0,38,10,8,0,8,15,14,1,0,18,4,68,0,1370656,713676,656980,19.32,1018096,921.0,444043,74.41,82.98,65.11,570693,469551,101142,799963,1.Hindus,1059796,2.Muslims,293459,3.Christians,8824,657.0,657.0,656.0,644.0,403
1150,gujarat,bhavnagar,2007.0,43,37,18,0,18,104,90,14,1,94,35,280,0,2469630,1274920,1194710,19.29,1534592,937.0,7298,66.2,78.02,53.73,944559,781166,163393,1525071,1.Hindus,2264062,2.Muslims,172740,3.Jains,28921,790.0,790.0,789.0,786.0,526
1151,gujarat,gandhinagar,2007.0,19,12,12,0,12,24,17,7,1,17,2,170,0,1334455,697999,636456,23.88,867195,912.0,17681,76.59,87.74,64.58,554336,467413,86923,780119,1.Hindus,1269766,2.Muslims,50559,3.Jains,7769,291.0,291.0,291.0,290.0,244
1152,gujarat,jamnagar,2007.0,41,34,11,0,11,22,21,1,0,15,4,245,0,1904278,981320,922958,22.39,1068022,941.0,10459,66.48,76.25,56.18,734382,624057,110325,1169896,1.Hindus,1605941,2.Muslims,270223,3.Jains,21907,698.0,695.0,666.0,666.0,286
1153,gujarat,junagadh,2007.0,46,15,13,0,13,56,46,10,1,42,11,419,0,2448173,1252350,1195823,17.08,1736645,955.0,18832,67.78,78.74,56.43,1000842,785530,215312,1447331,1.Hindus,2165734,2.Muslims,274481,3.Jains,4291,923.0,922.0,901.0,858.0,803
1154,gujarat,narmada,2007.0,15,2,6,0,6,4,4,0,0,8,0,13,0,514404,263986,250418,14.4,462298,949.0,401654,59.86,72.44,46.61,259116,176372,82744,255288,1.Hindus,482552,2.Muslims,20429,3.Christians,5122,552.0,552.0,530.0,515.0,324
1155,gujarat,navsari,2007.0,26,5,2,0,2,14,11,3,0,3,0,23,0,1229463,628988,600475,13.22,893110,955.0,591164,75.83,82.77,68.61,545215,457002,88213,684248,1.Hindus,1135525,2.Muslims,69972,3.Jains,13575,374.0,374.0,374.0,368.0,268
1156,gujarat,patan,2007.0,18,14,6,0,6,43,41,2,0,33,0,178,0,1182709,612100,570609,14.08,944281,932.0,12637,60.36,73.63,46.33,533078,395470,137608,649631,1.Hindus,1057013,2.Muslims,119748,3.Jains,5136,517.0,516.0,517.0,514.0,265
1157,gujarat,porbandar,2007.0,6,2,1,0,1,8,7,1,0,4,0,59,0,536835,275821,261014,14.35,275460,946.0,6456,68.62,78.36,58.42,215134,173594,41540,321701,1.Hindus,507176,2.Muslims,28404,3.Jains,589,182.0,182.0,155.0,156.0,130
1158,gujarat,surendranagar,2007.0,22,16,17,0,17,29,28,1,0,48,5,119,0,1515148,787650,727498,25.34,1112700,924.0,14338,61.61,74.19,48.1,647609,512038,135571,867539,1.Hindus,1392451,2.Muslims,97846,3.Jains,22721,650.0,649.0,650.0,648.0,170
1159,gujarat,valsad,2007.0,39,11,8,0,8,5,2,3,0,6,0,25,0,1410553,734799,675754,29.66,1029392,920.0,772405,69.15,77.9,59.62,650257,503333,146924,760296,1.Hindus,1300005,2.Muslims,66440,3.Christians,15399,450.0,450.0,425.0,449.0,303
1160,haryana,ambala,2007.0,39,12,23,0,23,15,10,5,16,11,15,154,0,1014411,542977,471434,25.69,657383,868.0,-,75.31,82.31,67.39,324521,275648,48873,689890,1.Hindus,856193,2.Sikhs,132463,3.Muslims,17263,482.0,482.0,479.0,432.0,204
1161,haryana,bhiwani,2007.0,62,22,17,0,17,32,23,9,17,23,15,128,0,1425022,758253,666769,22.45,1154629,879.0,-,67.45,80.26,53.0,609320,425210,184110,815702,1.Hindus,1407363,2.Muslims,12740,3.Sikhs,2542,437.0,437.0,437.0,429.0,252
1162,haryana,faridabad,2007.0,65,36,37,0,37,154,117,37,19,23,0,167,0,2194586,1193063,1001523,48.47,973242,839.0,-,70.03,81.52,56.31,785762,609663,176099,1408824,1.Hindus,1896698,2.Muslims,247293,3.Sikhs,36005,413.0,413.0,413.0,376.0,188
1163,haryana,gurgaon,2007.0,93,58,40,0,40,111,75,36,17,36,43,122,0,1660289,886451,773838,44.64,1291285,873.0,-,62.91,76.17,47.78,629658,464644,165014,1030631,1.Hindus,1026542,2.Muslims,617918,3.Sikhs,6672,694.0,694.0,693.0,642.0,203
1164,haryana,jind,2007.0,34,38,19,0,19,24,18,6,12,14,15,95,0,1189827,642282,547545,21.35,948250,852.0,-,62.12,73.82,48.51,521946,372049,149897,667881,1.Hindus,1134539,2.Sikhs,29159,3.Muslims,20618,306.0,306.0,306.0,300.0,247
1165,haryana,kaithal,2007.0,32,15,14,0,14,16,10,6,14,26,0,178,0,946131,510513,435618,20.95,762649,853.0,-,59.02,69.15,47.31,372011,268127,103884,574120,1.Hindus,848765,2.Sikhs,88700,3.Muslims,6777,270.0,270.0,270.0,261.0,160
1166,haryana,karnal,2007.0,53,22,47,0,47,26,13,13,13,28,0,169,0,1274183,683368,590815,23.13,936341,865.0,-,67.74,76.29,57.97,455455,355466,99989,818728,1.Hindus,1125279,2.Sikhs,123160,3.Muslims,22614,422.0,422.0,422.0,385.0,186
1167,haryana,kurukshetra,2007.0,27,19,21,0,21,18,13,5,11,11,16,99,0,825454,442328,383126,23.72,609943,866.0,-,69.88,78.06,60.61,308392,250596,57796,517062,1.Hindus,675381,2.Sikhs,135545,3.Muslims,12028,407.0,402.0,406.0,385.0,179
1168,haryana,mahendragarh,2007.0,28,14,10,0,10,25,22,3,14,17,0,47,0,812521,423578,388943,19.09,702885,918.0,-,69.89,84.72,54.08,351864,204704,147160,460657,1.Hindus,805991,2.Muslims,3434,3.Sikhs,2026,368.0,368.0,368.0,350.0,190
1169,haryana,panipat,2007.0,35,20,34,0,34,33,24,9,11,13,18,63,0,967449,528860,438589,38.57,575369,829.0,-,69.17,78.5,57.97,382801,289013,93788,584648,1.Hindus,873593,2.Muslims,59696,3.Sikhs,27437,179.0,179.0,179.0,168.0,116
1170,haryana,rewari,2007.0,18,17,22,0,22,35,29,6,12,30,1,76,0,765351,403034,362317,25.24,629177,899.0,-,75.25,88.45,60.83,333622,204855,128767,431729,1.Hindus,758328,2.Muslims,3194,3.Sikhs,1668,397.0,397.0,397.0,379.0,175
1171,haryana,rohtak,2007.0,56,49,18,0,18,30,20,10,31,18,32,92,0,940128,509038,431090,20.99,610524,847.0,-,73.72,83.23,62.59,371073,288225,82848,569055,1.Hindus,924541,2.Muslims,5665,3.Sikhs,5079,146.0,146.0,146.0,130.0,118
1172,haryana,sirsa,2007.0,29,22,23,0,23,21,14,7,5,21,0,154,0,1116649,593245,523404,22.96,823184,882.0,-,60.55,70.05,49.93,475571,363946,111625,641078,1.Hindus,801747,2.Sikhs,302942,3.Muslims,7056,321.0,321.0,318.0,312.0,197
1173,haryana,sonipat,2007.0,75,44,24,0,24,42,26,16,16,30,27,149,0,1279175,695723,583452,22.36,957800,839.0,-,72.79,83.06,60.68,523031,383449,139582,756144,1.Hindus,1234225,2.Muslims,31954,3.Jains,6729,323.0,323.0,323.0,316.0,248
1174,haryana,yamunanagar,2007.0,32,23,25,0,25,35,33,2,6,17,0,76,0,1041630,559444,482186,21.84,648608,862.0,-,71.63,78.82,63.39,336533,280728,55805,705097,1.Hindus,849255,2.Muslims,104073,3.Sikhs,83524,613.0,613.0,607.0,483.0,248
1175,jharkhand,deoghar,2007.0,48,29,24,0,24,26,6,20,21,2,1,0,0,1165390,608878,556512,24.46,1005539,914.0,142717,50.09,66.38,31.99,432714,283711,149003,732676,1.Hindus,910409,2.Muslims,221705,3.Others,27263,2356.0,2356.0,289.0,768.0,94
1176,jharkhand,dhanbad,2007.0,80,56,41,0,41,87,68,19,29,32,9,38,0,2397102,1278946,1118156,22.82,1141744,874.0,202729,67.0,79.54,52.43,664058,492501,171557,1733044,1.Hindus,1944757,2.Muslims,364807,3.Others,61505,1121.0,1121.0,503.0,708.0,154
1177,jharkhand,dumka,2007.0,65,27,52,0,52,29,22,7,23,35,0,49,0,1759602,897364,862238,17.31,1644690,961.0,701903,47.94,62.86,32.35,778378,470354,308024,981224,1.Hindus,1323468,2.Muslims,203741,3.Others,170201,3737.0,3737.0,213.0,1732.0,312
1178,jharkhand,giridih,2007.0,59,114,46,0,46,35,30,5,20,61,0,71,0,1904430,960679,943751,27.09,1782066,982.0,184469,44.5,62.09,26.62,644644,340925,303719,1259786,1.Hindus,1475201,2.Muslims,383253,3.Others,30778,2532.0,2532.0,481.0,1232.0,229
1179,jharkhand,godda,2007.0,55,85,30,0,30,39,19,20,7,3,0,42,0,1047939,544043,503896,21.61,1010931,926.0,247538,43.13,57.52,27.39,421941,238694,183247,625998,1.Hindus,745237,2.Muslims,210734,3.Others,68055,1633.0,1633.0,257.0,892.0,141
1180,jharkhand,gumla,2007.0,137,59,60,0,60,34,29,5,1,11,0,9,0,1346767,675769,670998,16.6,1273025,993.0,920597,51.74,63.5,39.95,658921,446953,211968,687846,1.Hindus,440373,2.Christians,425107,3.Others,419004,1393.0,1393.0,92.0,1015.0,365
1181,jharkhand,hazaribagh,2007.0,78,72,41,0,41,28,25,3,45,40,0,86,0,2277475,1167793,1109682,24.02,1748406,950.0,268333,57.74,71.81,42.87,790049,532895,257154,1487426,1.Hindus,1870586,2.Muslims,337117,3.Others,36789,1543.0,1543.0,413.0,962.0,147
1182,jharkhand,palamu,2007.0,67,31,29,0,29,36,28,8,17,6,3,31,0,2098359,1084417,1013942,26.8,1973266,935.0,392325,44.95,58.91,29.88,793658,444921,348737,1304701,1.Hindus,1740948,2.Muslims,242980,3.Others,63100,2465.0,2465.0,410.0,1474.0,349
1183,jharkhand,ranchi,2007.0,203,78,53,0,53,88,64,24,17,27,2,100,0,2785064,1436976,1348088,25.72,1807243,938.0,1164624,64.57,76.56,51.72,1076904,750962,325942,1708160,1.Hindus,1399301,2.Others,767672,3.Muslims,348774,2052.0,2052.0,331.0,1343.0,377
1184,karnataka,belgaum,2007.0,110,84,22,0,22,42,28,14,10,129,2,232,0,4214505,2150090,2064415,17.4,3201814,960.0,243451,64.21,75.7,52.32,1877774,1537645,340129,2336731,1.Hindus,3565153,2.Muslims,440836,3.Christians,169466,1255.0,1254.0,1247.0,1240.0,740
1185,karnataka,bellary,2007.0,62,51,14,0,14,17,15,2,7,71,0,62,0,2027140,1029714,997426,22.3,1320290,969.0,364638,57.4,69.2,45.28,920821,801369,119452,1106319,1.Hindus,1739522,2.Muslims,257806,3.Christians,13226,524.0,523.0,524.0,381.0,260
1186,karnataka,bidar,2007.0,42,46,11,0,11,26,20,6,4,103,1,81,0,1502373,771022,731351,19.56,1157498,949.0,182219,60.94,72.46,48.81,557603,424985,132618,944770,1.Hindus,1020174,2.Muslims,295762,3.Buddhists,122083,599.0,596.0,596.0,591.0,293
1187,karnataka,bijapur,2007.0,49,28,17,0,17,30,13,17,2,80,0,145,0,1806918,926424,880494,17.63,1410829,950.0,30051,57.01,69.94,43.47,718213,551972,166241,1088705,1.Hindus,1495080,2.Muslims,294491,3.Jains,8356,660.0,659.0,657.0,626.0,392
1188,karnataka,chitradurga,2007.0,32,20,10,0,10,21,7,14,9,65,1,51,0,1517896,776221,741675,15.05,1243658,955.0,266235,64.45,74.66,53.78,721835,576035,145800,796061,1.Hindus,1388506,2.Muslims,109412,3.Religion not stated,8411,946.0,916.0,946.0,879.0,197
1189,karnataka,davanagere,2007.0,19,22,10,0,10,16,11,5,5,49,2,102,0,1790952,917705,873247,14.78,1247954,952.0,209701,67.43,76.37,58.04,783781,631726,152055,1007171,1.Hindus,1532714,2.Muslims,226708,3.Religion not stated,10944,810.0,786.0,808.0,727.0,278
1190,karnataka,gulbarga,2007.0,91,90,35,0,35,54,38,16,19,91,0,127,0,3130922,1592789,1538133,21.02,2278301,966.0,154195,50.01,61.77,37.9,1350072,1010430,339642,1780850,1.Hindus,2381497,2.Muslims,551171,3.Buddhists,153619,1360.0,1327.0,1342.0,1337.0,708
1191,karnataka,hassan,2007.0,54,35,13,0,13,15,9,6,11,77,0,83,0,1721669,859086,862583,9.66,1416996,1004.0,26451,68.63,78.37,59.0,864711,702827,161884,856958,1.Hindus,1587287,2.Muslims,104730,3.Christians,15598,2394.0,2330.0,2341.0,1990.0,482
1192,karnataka,kodagu,2007.0,25,28,4,0,4,11,9,2,4,20,1,43,0,548561,274831,273730,11.64,473179,996.0,46115,77.99,83.7,72.26,266378,247574,18804,282183,1.Hindus,450694,2.Muslims,78466,3.Christians,17951,291.0,279.0,286.0,267.0,138
1193,karnataka,kolar,2007.0,66,62,19,0,19,35,24,11,17,44,0,50,0,2536069,1286193,1249876,13.83,1910546,972.0,205711,62.84,73.17,52.23,1235028,1014667,220361,1301041,1.Hindus,2196660,2.Muslims,298767,3.Christians,32547,2919.0,2797.0,2785.0,2342.0,490
1194,karnataka,koppal,2007.0,19,10,6,0,6,5,5,0,1,32,0,48,0,1196089,603312,592777,24.57,997797,983.0,138588,54.1,68.42,39.61,554506,422208,132298,641583,1.Hindus,1042294,2.Muslims,137174,3.Religion not stated,5395,594.0,590.0,594.0,560.0,281
1195,karnataka,mandya,2007.0,48,43,17,0,17,15,14,1,15,66,0,95,0,1763705,888034,875671,7.14,1480990,986.0,17193,61.05,70.5,51.53,840419,682440,157979,923286,1.Hindus,1667640,2.Muslims,69890,3.Buddhists,11093,1369.0,1330.0,1323.0,1185.0,458
1196,karnataka,raichur,2007.0,44,31,19,0,19,23,20,3,3,61,2,97,0,1669762,841840,827922,21.93,1248925,983.0,303042,48.81,61.52,35.93,732762,544347,188415,937000,1.Hindus,1417051,2.Muslims,228652,3.Christians,12390,830.0,806.0,796.0,306.0,338
1197,karnataka,shimoga,2007.0,40,43,23,0,23,26,21,5,3,81,3,158,0,1642545,830559,811986,12.9,1071535,978.0,55997,74.52,82.01,66.88,714671,586832,127839,927874,1.Hindus,1401087,2.Muslims,200979,3.Christians,26474,1443.0,1415.0,1399.0,989.0,311
1198,karnataka,tumkur,2007.0,74,41,17,0,17,25,19,6,10,105,0,77,0,2584711,1313801,1270910,11.87,2077509,967.0,193819,67.01,76.78,56.94,1316939,1050291,266648,1267772,1.Hindus,2349801,2.Muslims,211732,3.Christians,7736,2574.0,2477.0,2573.0,2123.0,382
1199,kerala,idukki,2007.0,24,22,28,0,28,9,7,2,0,155,21,186,0,1129221,566682,562539,6.96,1071628,993.0,50973,88.69,92.33,85.02,487352,400699,86653,641869,1.Hindus,566744,2.Muslims,480108,3.Christians,81222,64.0,64.0,64.0,60.0,62
1200,kerala,kannur,2007.0,14,47,34,0,34,16,10,6,1,123,14,247,0,2408956,1152817,1256139,7.13,1196058,1090.0,19969,92.59,96.13,89.4,767197,626876,140321,1641759,1.Hindus,1480748,2.Muslims,665648,3.Christians,261019,78.0,78.0,78.0,78.0,78
1201,kerala,kollam,2007.0,43,27,46,0,46,22,20,2,4,282,10,447,0,2585208,1249621,1335587,7.33,2119230,1069.0,5190,91.18,94.43,88.18,828566,654823,173743,1756642,1.Hindus,1685044,2.Muslims,474071,3.Christians,423745,93.0,93.0,93.0,93.0,92
1202,kerala,kottayam,2007.0,17,17,25,0,25,20,16,4,1,224,31,185,0,1953646,964926,988720,6.76,1653838,1025.0,18340,95.82,97.34,94.35,642157,539609,102548,1311489,1.Hindus,963497,2.Muslims,871371,3.Christians,116686,89.0,89.0,89.0,89.0,88
1203,kerala,malappuram,2007.0,22,29,41,0,41,13,3,10,0,139,37,503,0,3625471,1754576,1870895,17.22,3269301,1066.0,12267,89.61,93.25,86.26,874476,691848,182628,2750995,1.Hindus,2484576,2.Muslims,1057418,3.Christians,80650,122.0,122.0,122.0,122.0,121
1204,kerala,palakkad,2007.0,41,19,39,0,39,9,4,5,6,82,5,356,0,2617482,1266985,1350497,9.86,2260907,1066.0,39665,84.35,89.52,79.56,945052,768620,176432,1672430,1.Hindus,1802766,2.Muslims,703596,3.Christians,109249,144.0,144.0,144.0,141.0,139
1205,kerala,pathanamthitta,2007.0,21,12,19,0,19,19,18,1,0,153,18,162,0,1234016,589398,644618,3.72,1110218,1094.0,6549,94.84,96.41,93.43,366049,285844,80205,867967,1.Hindus,694560,2.Muslims,481602,3.Christians,56457,65.0,65.0,65.0,64.0,63
1206,kerala,thrissur,2007.0,38,50,48,0,48,27,19,8,0,202,28,332,0,2974232,1422052,1552180,8.7,2134799,1092.0,4826,92.27,95.11,89.71,955300,808965,146335,2018932,1.Hindus,1761842,2.Muslims,720152,3.Christians,488697,204.0,204.0,204.0,196.0,194
1207,maharashtra,akola,2007.0,38,43,22,0,22,17,15,2,3,86,48,165,0,1630239,841253,788986,20.51,1002742,938.0,100088,81.41,88.91,73.43,648243,582264,65979,981996,1.Hindus,1024080,2.Muslims,296272,3.Buddhists,293184,862.0,851.0,840.0,786.0,212
1208,maharashtra,bhandara,2007.0,30,10,19,0,19,7,4,3,2,55,27,68,0,1136146,573445,562701,11.2,960418,981.0,97718,78.47,88.97,67.82,536885,365464,171421,599261,1.Hindus,953507,2.Buddhists,144541,3.Muslims,23324,778.0,772.0,774.0,716.0,442
1209,maharashtra,chandrapur,2007.0,59,23,35,0,35,25,19,6,5,115,109,169,0,2071101,1062993,1008108,17.26,1406034,948.0,375256,73.17,82.94,62.89,930791,683029,247762,1140310,1.Hindus,1680113,2.Buddhists,274067,3.Muslims,76050,1472.0,1462.0,1444.0,1359.0,318
1210,maharashtra,dhule,2007.0,49,23,15,0,15,5,5,0,10,37,14,223,0,1707947,878372,829575,16.01,1262062,944.0,443564,71.65,81.4,61.39,737941,573496,164445,970006,1.Hindus,1522895,2.Muslims,149466,3.Buddhists,14613,678.0,675.0,673.0,669.0,276
1211,maharashtra,gadchiroli,2007.0,53,47,11,0,11,8,7,1,3,31,7,44,0,970294,491101,479193,23.25,903033,976.0,371696,60.1,71.86,48.07,497104,336959,160145,473190,1.Hindus,818640,2.Buddhists,78058,3.Others,44825,1521.0,1509.0,1320.0,1279.0,369
1212,maharashtra,jalgaon,2007.0,94,38,52,0,52,27,27,0,20,75,19,420,0,3682690,1905493,1777197,15.44,2629896,933.0,435951,75.43,85.91,64.3,1563983,1300086,263897,2118707,1.Hindus,3049368,2.Muslims,455288,3.Buddhists,126136,1491.0,1491.0,1486.0,1470.0,934
1213,maharashtra,jalna,2007.0,52,22,17,0,17,17,10,7,31,43,5,266,0,1612980,826903,786077,18.17,1305115,951.0,32103,64.4,79.14,49.04,716900,611998,104902,896080,1.Hindus,1255041,2.Muslims,211531,3.Buddhists,121033,963.0,963.0,959.0,952.0,380
1214,maharashtra,kolhapur,2007.0,65,47,30,0,30,16,8,8,16,51,24,125,0,3523162,1807470,1715692,17.59,2472809,949.0,21387,76.93,87.47,66.02,1652970,1394882,258088,1870192,1.Hindus,3077263,2.Muslims,236875,3.Jains,147285,1196.0,1194.0,1190.0,1185.0,638
1215,maharashtra,latur,2007.0,73,37,17,0,17,26,26,0,66,73,0,107,0,2080285,1075257,1005028,23.95,1590024,935.0,47836,71.54,82.94,59.4,840518,712849,127669,1239767,1.Hindus,1700679,2.Muslims,292996,3.Buddhists,74351,921.0,921.0,919.0,917.0,409
1216,maharashtra,nanded,2007.0,83,82,33,0,33,40,29,11,19,83,7,213,0,2876259,1481358,1394901,23.08,2187195,942.0,253596,67.77,80.44,54.35,1202037,965087,236950,1674222,1.Hindus,2162185,2.Muslims,385081,3.Buddhists,302161,1546.0,1538.0,1531.0,1536.0,209
1217,maharashtra,osmanabad,2007.0,44,24,29,0,29,23,18,5,2,84,7,172,0,1486586,769368,717218,15.35,1253330,932.0,27857,69.02,80.42,56.89,653522,555202,98320,833064,1.Hindus,1297858,2.Muslims,151181,3.Buddhists,28356,729.0,729.0,727.0,726.0,400
1218,maharashtra,parbhani,2007.0,47,39,22,0,22,14,9,5,8,54,6,183,0,1527715,780191,747524,15.31,1042529,958.0,35210,66.07,79.63,52.02,644752,559917,84835,882963,1.Hindus,1121246,2.Muslims,243935,3.Buddhists,153231,830.0,830.0,824.0,821.0,386
1219,maharashtra,ratnagiri,2007.0,19,4,17,0,17,9,4,5,2,33,31,48,0,1696777,794498,902279,9.87,1504568,1136.0,20102,75.05,85.89,65.77,763387,557613,205774,933390,1.Hindus,1391137,2.Muslims,175672,3.Buddhists,120855,1539.0,1538.0,1539.0,1484.0,810
1220,maharashtra,sangli,2007.0,74,24,28,0,28,18,11,7,11,72,3,116,0,2583524,1320088,1263436,17.59,1950306,957.0,17855,76.62,86.26,66.73,1218655,952241,266414,1364869,1.Hindus,2243478,2.Muslims,203524,3.Jains,85160,721.0,721.0,721.0,719.0,567
1221,maharashtra,satara,2007.0,75,26,43,0,43,38,26,12,9,59,13,256,0,2808994,1408326,1400668,14.1,2410873,995.0,21896,78.22,88.2,68.38,1303658,1044989,258669,1505336,1.Hindus,2533359,2.Buddhists,128570,3.Muslims,125661,1716.0,1716.0,1701.0,1680.0,646
1222,maharashtra,sindhudurg,2007.0,17,3,9,0,9,4,2,2,4,13,14,8,0,868825,417890,450935,3.55,786506,1079.0,4952,80.3,90.26,71.23,404985,233827,171158,463840,1.Hindus,802498,2.Buddhists,24320,3.Muslims,23668,743.0,743.0,735.0,722.0,593
1223,maharashtra,wardha,2007.0,49,32,31,0,31,26,25,1,0,107,35,92,0,1236736,638990,597746,15.3,911695,935.0,154415,80.06,87.18,72.45,550351,431330,119021,686385,1.Hindus,1006235,2.Buddhists,169579,3.Muslims,47605,1004.0,998.0,998.0,842.0,392
1224,maharashtra,yavatmal,2007.0,70,50,49,0,49,32,31,1,8,129,27,174,0,2458271,1265681,1192590,18.46,2001060,942.0,473370,73.62,84.09,62.52,1118937,949453,169484,1339334,1.Hindus,1999368,2.Buddhists,221793,3.Muslims,196909,1856.0,1820.0,1795.0,1729.0,723
1225,manipur,bishnupur,2007.0,31,31,4,0,4,9,6,3,0,21,0,0,0,208368,104550,103818,13.9,133627,993.0,6143,67.63,79.61,55.66,89703,55557,34146,118665,1.Hindus,148903,2.Others,38763,3.Muslims,14194,48.0,48.0,46.0,47.0,28
1226,manipur,chandel,2007.0,16,17,0,0,0,2,0,2,0,0,0,0,0,118327,59741,58586,72.8,103365,981.0,108779,56.23,64.34,47.98,54545,39935,14610,63782,1.Christians,109128,2.Hindus,5701,3.Muslims,2318,350.0,323.0,190.0,214.0,25
1227,manipur,churachandpur,2007.0,28,5,1,0,1,6,1,5,0,0,0,0,0,227905,117232,110673,29.81,227905,944.0,212482,70.59,77.67,63.06,99363,71933,27430,128542,1.Christians,213186,2.Hindus,10538,3.Muslims,2573,540.0,539.0,306.0,395.0,66
1228,manipur,tamenglong,2007.0,3,4,0,0,0,2,0,2,0,0,0,0,0,111499,58014,53485,29.23,111499,922.0,106349,59.25,68.72,48.95,50863,43353,7510,60636,1.Christians,105791,2.Hindus,3187,3.Muslims,1431,171.0,171.0,75.0,157.0,42
1229,manipur,thoubal,2007.0,39,74,6,0,6,27,17,10,0,17,0,3,0,364140,182250,181890,24.62,232868,998.0,4274,66.41,80.43,52.46,177343,111486,65857,186797,1.Hindus,221096,2.Muslims,86849,3.Others,50819,90.0,90.0,84.0,88.0,36
